バージョン,タイトル,ジャンル,アーティスト,プレー回数,NORMAL 難易度,NORMAL EXスコア,NORMAL PGreat,NORMAL Great,NORMAL ミスカウント,NORMAL クリアタイプ,NORMAL DJ LEVEL,HYPER 難易度,HYPER EXスコア,HYPER PGreat,HYPER Great,HYPER ミスカウント,HYPER クリアタイプ,HYPER DJ LEVEL,ANOTHER 難易度,ANOTHER EXスコア,ANOTHER PGreat,ANOTHER Great,ANOTHER ミスカウント,ANOTHER クリアタイプ,ANOTHER DJ LEVEL,最終プレー日時
9th style,Abyss -The Heavens Remix-,TRANCE CORE,dj TAKA Remixed by Ryu☆,0,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
9th style,ACT,RAVE,RAM,0,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
9th style,BAD BOY BASS!! (dj Remo-con MIX),NRG,Y&Co.,0,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,8,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
9th style,bag,SPIRITUAL,Reven-G,0,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
9th style,BRIGHTNESS DARKNESS,ROCOCO TEK,SPARKER,0,3,0,0,0,---,CLEAR,---,8,0,0,0,---,HARD CLEAR,---,9,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
9th style,Cradle,HEALIN' HARDCORE,positive MA feat.akino,0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
9th style,Distress,MIXTURE,dj TAKA Remixed by TaQ,0,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2017-12-28 16:21
9th style,e-motion 2003 -romantic extra-,TRANCE,e.o.s. Remixed by dj TAKA,0,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
9th style,Golden Horn,TURKISH PIANO'N'BASS,Osamu Kubota,0,3,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
9th style,HYPER EUROBEAT (2DX style),EUROBEAT,NAOKI feat.PAULA TERRY,0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
9th style,I Was The One (80's EUROBEAT STYLE),EUROBEAT,good-cool Remixed by NAOKI,0,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
9th style,Karma,DRUM'N'BASS,TaQ,0,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
9th style,Let The Snow Paint Me -Y&Co. Remix-,TRANCE,Sana Remixed by Y&Co.,0,5,0,0,0,---,EASY CLEAR,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
9th style,lights,SOUL,flare,2,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,FULLCOMBO CLEAR,---,8,1750,844,62,2,FULLCOMBO CLEAR,AAA,2018-07-07 09:05
9th style,lower world,TECHNO,D.J.SETUP,0,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
9th style,Make A Difference,GOSPEL,Lala Moore with CoCoRo*Co,1,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,2103,975,153,9,HARD CLEAR,AAA,2018-07-21 10:30
9th style,MARIA (I believe... ),EUROBEAT,NAOKI feat.PAULA TERRY,0,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,9,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
9th style,moon_child,POST ROCK,少年ラジオ,6,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,12,2447,1162,123,7,HARD CLEAR,AAA,2018-08-13 10:52
9th style,one or eight,HARDCORE RAVE,sampling masters AYA,1,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2204,1041,122,13,HARD CLEAR,AAA,2018-06-09 13:24
9th style,quasar,TRANCE,OutPhase,1,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,11,2242,1086,70,7,FULLCOMBO CLEAR,AAA,2018-06-13 13:34
9th style,Quickening,PSYCHEDELIC,dj TAKA,0,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,10,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
9th style,Really Love,R&B,大部真由美,2,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,HARD CLEAR,---,10,1661,776,109,7,HARD CLEAR,AAA,2018-08-13 09:59
9th style,RISLIM -Remix-,ELECTRO 2 STEP,ric Remixed by Hisashi Nawata,0,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
9th style,rottel-the-Mercury,GABBA,sampling masters MEGA,0,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
9th style,SNOW,DRUM'N'BASS,RAM,0,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
9th style,STAR FIELD,TRANCE,SADA,2,3,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,9,1845,900,45,3,FULLCOMBO CLEAR,AAA,2018-07-21 11:02
9th style,Sweet Sweet Magic,HAPPY HARDCORE,jun,0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,HARD CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
9th style,SWEETEST SAVAGE,HIP HOP,ASLETICS,4,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,11,1757,838,81,4,HARD CLEAR,AAA,2018-09-17 09:39
9th style,ライオン好き,ボデー,AKIRA YAMAOKA,2,3,0,0,0,---,NO PLAY,---,5,0,0,0,---,HARD CLEAR,---,7,1492,737,18,0,FULLCOMBO CLEAR,AAA,2018-07-28 09:13
9th style,真夏の花・真夏の夢,HOUSE,Sana,0,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
10th style,1st Samurai,お江戸テクノ,sampling masters MEGA,0,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,11,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
10th style,ALIEN TEMPLE,PSYCHEDELIC TRANCE,PINK PONG,0,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,8,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
10th style,ASTRAL VOYAGE,DREAM TECHNO,EeL,2,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,FULLCOMBO CLEAR,---,9,1878,908,62,3,FULLCOMBO CLEAR,AAA,2018-07-21 08:07
10th style,BABY LOVE,ITALO POP,Noria,0,6,0,0,0,---,NO PLAY,---,7,0,0,0,---,CLEAR,---,10,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
10th style,Back Into The Light,2STEP POP TRANCE,Sota Fujimori,0,6,0,0,0,---,NO PLAY,---,7,0,0,0,---,CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
10th style,Boundary,ROCOCO TEK,SPARKER,0,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,9,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
10th style,CARRY ON NIGHT (English version),EUROBEAT,platoniX (EURO style),0,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,9,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
10th style,Daisuke,EUROBEAT,Y&Co.,0,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
10th style,Debtty Daddy,ETHNO HARDCORE,sampling masters AYA,0,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
10th style,desolation,PIANO BALLADE,Mr.T,0,2,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,5,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
10th style,DoLL,HYPER J-POP FOUR,ＴЁЯＲＡ,0,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,HARD CLEAR,---,7,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
10th style,EXE,ELECTROSHOCK,Mr.T,2,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,HARD CLEAR,---,10,2204,1078,48,3,FULLCOMBO CLEAR,AAA,2018-09-17 09:30
10th style,Feedback,BREAK BEATS,Audio Highs,0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,HARD CLEAR,---,10,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
10th style,FEEL IT,DRUM'N'BASS,RAM,2,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,10,1880,880,120,1,HARD CLEAR,AAA,2018-07-21 11:48
10th style,Freezing atmosphere,NATURAL SOUND,Twin AmadeuS,0,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,FULLCOMBO CLEAR,---,9,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
10th style,GHOST REVIVAL,GOA TRANCE,L.E.D.,0,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,10,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
10th style,GRADIUS -FULL SPEED-,GAME MUSIC,Mr.T,0,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,10,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
10th style,HIGH,RAVE,RAM,0,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,9,0,0,0,---,NO PLAY,---,2017-12-28 16:21
10th style,Innocent Walls,TECHNO,TaQ,1,8,0,0,0,---,EASY CLEAR,---,12,0,0,0,---,CLEAR,---,12,2679,1262,155,18,HARD CLEAR,AAA,2018-07-07 11:45
10th style,Love Is Eternity,TRANCE,kors k,3,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,11,2339,1126,87,3,FULLCOMBO CLEAR,AAA,2018-07-28 09:35
10th style,LOW,RAVE,RAM,0,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,9,0,0,0,---,NO PLAY,---,2017-12-28 16:21
10th style,Lucy,DANCE POP,ELE BLOCK,0,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
10th style,Narcissus At Oasis,ARTCORE,Ryu☆,0,4,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
10th style,No.13,PROGRESSIVE BAROQUE,TAKA respect for J.S.B.,1,8,0,0,0,---,EASY CLEAR,---,10,0,0,0,---,HARD CLEAR,---,11,3080,1482,116,6,FULLCOMBO CLEAR,AAA,2018-07-07 09:59
10th style,One More Lovely,HAPPY,Risk Junk,4,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,12,2706,1280,146,6,HARD CLEAR,AAA,2018-07-07 09:53
10th style,pandora,TRANCE,dj TAKA feat.Tomomi,0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,9,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
10th style,rainbow rainbow,HAPPY HARDCORE,Ryu☆,0,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,11,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
10th style,Rise'n Beauty,TRANCE,Sota feat. Cyborg Akemi,0,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
10th style,SHOOTING STAR,J-POP,小坂りゆ,0,7,0,0,0,---,NO PLAY,---,8,0,0,0,---,HARD CLEAR,---,9,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
10th style,SPACE FIGHT,戦艦テクノ,AKIRA YAMAOKA,2,3,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,11,2135,1011,113,7,FULLCOMBO CLEAR,AAA,2018-07-21 12:09
10th style,システムロマンス,ムートラ(ムードトランス),ヒロシ＆チー子,0,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,8,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
10th style,雪月花,HARD HOUSE,Ryu☆,2,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,12,2417,1141,135,4,HARD CLEAR,AAA,2018-07-01 12:48
IIDX RED,AA,RENAISSANCE,D.J.Amuro,7,5,0,0,0,---,CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,12,3531,1711,109,3,HARD CLEAR,AAA,2018-06-23 15:05
IIDX RED,AGEHA,HAPPY HARDCORE,Ryu☆,0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,HARD CLEAR,---,9,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
IIDX RED,ANDROMEDA,PSYCHEDELIC GOA TRANCE,Sota Fujimori,0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,11,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
IIDX RED,awakening,TRANCE,AKIRA YAMAOKA,0,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
IIDX RED,Be quiet,HARD DANCE,Ryu☆,0,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,11,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
IIDX RED,BLOCKS,TRANCE,SPARKER,2,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,11,1896,904,88,11,FULLCOMBO CLEAR,AAA,2018-09-22 21:30
IIDX RED,BREATH,ROCOCO TEK,SPARKER,0,6,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
IIDX RED,Click Again,CLICK HOUSE,dj REMO-CON,3,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,CLEAR,---,11,2055,980,95,7,HARD CLEAR,AAA,2018-09-01 10:34
IIDX RED,Close my Eyes for Me,AMERICA,D-crew feat.DENNIS GUNN(DJ Yoshitaka SCRATCHING),1,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,9,1652,743,166,10,HARD CLEAR,AA,2018-04-29 15:00
IIDX RED,D.A.N.C.E.!,J-POP,DJ Yoshitaka feat.星野奏子,1,3,0,0,0,---,NO PLAY,---,5,0,0,0,---,HARD CLEAR,---,10,1574,752,70,6,FULLCOMBO CLEAR,AAA,2018-06-02 09:38
IIDX RED,Don't be afraid myself,J-POP,platoniX with ray.D,0,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
IIDX RED,earth scape,PIANO BALLAD,dj TAKA,2,2,0,0,0,---,NO PLAY,---,5,0,0,0,---,FULLCOMBO CLEAR,---,7,1231,587,57,1,FULLCOMBO CLEAR,AAA,2018-09-17 09:17
IIDX RED,FAKE TIME,HARD ROCK,dj REMO-CON,0,5,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,12,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
IIDX RED,Fly Away To India,DANCE POP,Baby Weapon feat.KAJIL,0,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,CLEAR,---,7,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
IIDX RED,GENOCIDE,DRUM'N'BASS,dj Killer,3,6,0,0,0,---,NO PLAY,---,10,1999,912,175,7,CLEAR,AAA,11,2323,1114,95,7,HARD CLEAR,AAA,2018-07-07 11:16
IIDX RED,gigadelic,NUSTYLE GABBA,teranoid feat.MC Natsack,4,9,0,0,0,---,NO PLAY,---,12,1937,840,257,12,HARD CLEAR,AA,12,2418,1140,138,6,HARD CLEAR,AAA,2018-07-28 14:49
IIDX RED,HORIZON,HAPPY HARDCORE,LIA,0,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,8,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
IIDX RED,KEY,BEAT ROCK,colors,0,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,11,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
IIDX RED,NEBULA GRASPER,PSYCHEDELIC TRANCE,L.E.D.,9,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,10,2447,1206,35,0,FULLCOMBO CLEAR,AAA,2018-07-28 09:32
IIDX RED,Raspberry Heart(English version),COLORFUL HARDCORE,jun feat. PAULA TERRY,5,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,9,1828,897,34,0,FULLCOMBO CLEAR,AAA,2018-09-01 10:03
IIDX RED,RED ZONE,SPEED RAVE,Tatsh&NAOKI,0,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,11,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
IIDX RED,RESONATE 1794,HARD SONATA,KOHTA,0,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,11,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
IIDX RED,Secret of Love,DRUM'N'BASS,D.J.SWAN,1,5,0,0,0,---,HARD CLEAR,---,7,0,0,0,---,FULLCOMBO CLEAR,---,11,1981,964,53,0,FULLCOMBO CLEAR,AAA,2018-06-16 12:26
IIDX RED,SPEEDY CAT,EUROBEAT,Y&Co.,1,5,0,0,0,---,EASY CLEAR,---,8,0,0,0,---,CLEAR,---,9,2004,979,46,2,FULLCOMBO CLEAR,AAA,2018-06-17 08:30
IIDX RED,Sphere,MEDIEVAL CHOIR,Tatsh feat. K.Nayuki,3,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,10,2143,1037,69,1,FULLCOMBO CLEAR,AAA,2018-07-07 09:08
IIDX RED,spiral galaxy,PSYCHEDELIC TECHNO,D.J.SETUP,1,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,11,2528,1229,70,4,FULLCOMBO CLEAR,AAA,2018-05-07 15:38
IIDX RED,spiral galaxy†,PSYCHEDELIC TECHNO,D.J.SETUP,1,0,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,12,3543,1666,211,8,HARD CLEAR,AAA,2018-06-23 12:55
IIDX RED,The Hope of Tomorrow,CYBORG TRANCE,Sota Fujimori,0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
IIDX RED,Wonder Bullfighter,NATURAL SOUND,Twin AmadeuS,3,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,11,1960,912,136,11,HARD CLEAR,AAA,2018-08-13 11:59
IIDX RED,ピアノ協奏曲第１番”蠍火”,DIRGE,virkato,7,5,0,0,0,---,NO PLAY,---,11,2016,926,164,22,HARD CLEAR,AAA,12,2524,1166,192,39,HARD CLEAR,AAA,2018-06-30 12:49
IIDX RED,大桟橋,JAPAN,ウッチーズ,0,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,FULLCOMBO CLEAR,---,9,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
IIDX RED,太陽～T・A・I・Y・O～,CYBER J-EURO,NAOKI feat.星野奏子,1,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,9,1699,821,57,0,FULLCOMBO CLEAR,AAA,2018-07-21 09:25
IIDX RED,ＵＬＴｉＭΛＴＥ,HYPER J-POP FIVE,ＴЁЯＲＡ,0,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,9,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
HAPPY SKY,100％ minimoo-G,SYNTHETIC PROGRESSIVE ROCK,Sota Fujimori,0,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,11,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
HAPPY SKY,Agnus Dei,GOTHIC METAL,あさき,6,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,10,2041,990,61,0,FULLCOMBO CLEAR,AAA,2018-07-28 14:37
HAPPY SKY,alla turca con passione,NATURAL SOUND,Twin AmadeuS,0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,HARD CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
HAPPY SKY,Aurora,TRANCE CORE,Ryu☆,0,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,11,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
HAPPY SKY,CaptivAte～浄化～,NOSTALISH REQUIEM,A/I,0,5,0,0,0,---,HARD CLEAR,---,9,0,0,0,---,FULLCOMBO CLEAR,---,11,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
HAPPY SKY,Catch Me,ACID JAZZ,DJ Yoshitaka feat. ERi,0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,10,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
HAPPY SKY,double thrash,BATTLE2005,414,3,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,10,2273,1077,119,6,HARD CLEAR,AAA,2018-08-17 11:49
HAPPY SKY,EDEN,HYPER J-POP SIX,ＴЁЯＲＡ,0,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
HAPPY SKY,EMPTY OF THE SKY,E-ROCK,AKIRA YAMAOKA,0,3,0,0,0,---,NO PLAY,---,5,0,0,0,---,FULLCOMBO CLEAR,---,8,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
HAPPY SKY,First Resolution,TECHNO RAVE,good-cool,2,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,9,2116,1039,38,0,FULLCOMBO CLEAR,AAA,2018-07-21 10:57
HAPPY SKY,garden,SWING WALTZ,青野りえ,0,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,10,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
HAPPY SKY,Get'em up to R.A.V.E,RAVE,Disconation,1,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,10,2209,1061,87,2,HARD CLEAR,AAA,2018-07-21 12:37
HAPPY SKY,HAPPY☆ANGEL,HAPPY HARDCORE,jun with TAHIRIH,2,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,10,2075,1023,29,1,FULLCOMBO CLEAR,AAA,2018-07-21 11:21
HAPPY SKY,I am,CYBER J-ROCK,有沢みはる from BeForU,0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,10,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
HAPPY SKY,in motion,CLICK HOUSE,Ryu☆,0,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,7,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
HAPPY SKY,INAZUMA,TRANCE,dj TAKA,9,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,11,2662,1299,64,0,FULLCOMBO CLEAR,AAA,2018-05-20 10:39
HAPPY SKY,LESSON 5,HAPPY EXTREME,Risk Junk feat.Erika Mochizuki,0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,9,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
HAPPY SKY,Little Little Princess,PUNK OPERA,SHRINE 418,3,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,11,2731,1315,101,1,FULLCOMBO CLEAR,AAA,2018-07-28 15:17
HAPPY SKY,Love Magic,DRUM'N'BASS,D.J.SWAN,4,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,10,1944,953,38,0,FULLCOMBO CLEAR,AAA,2018-07-28 12:46
HAPPY SKY,MOON RACE,FUTURE HOUSE,ELEKTEL,2,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,HARD CLEAR,---,9,1850,899,52,1,FULLCOMBO CLEAR,AAA,2018-08-17 11:20
HAPPY SKY,Pink Rose,HEART,Kiyommy+Seiya,1,3,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,1375,671,33,4,FULLCOMBO CLEAR,AAA,2018-07-21 08:04
HAPPY SKY,PLASMA,SYNTHESIZED TECHNO,Sota Fujimori,0,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,9,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
HAPPY SKY,Pollinosis,HARD DANCE,dj REMO-CON,4,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,FULLCOMBO CLEAR,---,11,2443,1171,101,4,HARD CLEAR,AAA,2018-09-01 10:21
HAPPY SKY,POODLE,EUROBEAT,Y&Co.,2,5,0,0,0,---,CLEAR,---,8,0,0,0,---,FULLCOMBO CLEAR,---,10,2247,1094,59,1,FULLCOMBO CLEAR,AAA,2018-07-21 08:46
HAPPY SKY,rage against usual,DIGI-ROCK,dj TAKA feat.Gt.Shintaro,3,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,12,2812,1334,144,18,CLEAR,AAA,2018-07-01 13:13
HAPPY SKY,SCREAM SQUAD,BREAKCORE,CALF,1,7,0,0,0,---,EASY CLEAR,---,10,0,0,0,---,HARD CLEAR,---,12,1986,925,136,9,HARD CLEAR,AAA,2018-06-17 11:50
HAPPY SKY,Scripted Connection⇒ A mix,TECHNO,DJ MURASAME,5,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2977,1420,137,10,HARD CLEAR,AAA,2018-06-30 11:24
HAPPY SKY,Scripted Connection⇒ H mix,TECHNO,DJ MURASAME,0,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,11,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
